row_id,site,split,x,y
site-5-adapt-0020,site-5,adapt,0.89411504563585797,2.857694040436034
site-5-adapt-0021,site-5,adapt,-1.9042886875593377,-0.36903609922949188
site-5-adapt-0022,site-5,adapt,0.3507554549327172,3.5273083236801335
site-5-adapt-0023,site-5,adapt,-1.8747559078333125,-0.38858653147400518
site-5-adapt-0024,site-5,adapt,1.9722102025068744,4.279439924114687
site-5-transport_test-0025,site-5,transport_test,-1.7903463114579141,1.2109261277885812
site-5-transport_test-0026,site-5,transport_test,-0.4614061921618049,1.5665782039669114
site-5-transport_test-0027,site-5,transport_test,-0.80075579837707833,0.95966793497328551
site-5-transport_test-0028,site-5,transport_test,1.1537521944646176,1.6621845894322798
site-5-transport_test-0029,site-5,transport_test,-0.38451903752985617,1.4937599237488604
site-5-transport_test-0030,site-5,transport_test,0.34593487720065541,3.0115317037125173
site-5-transport_test-0031,site-5,transport_test,1.1007150279987163,1.4901322037760094
site-5-transport_test-0032,site-5,transport_test,-1.2385496394044631,3.0301215967027746
site-5-transport_test-0033,site-5,transport_test,0.68957239697850259,4.2464125415764249
site-5-transport_test-0034,site-5,transport_test,-1.816264654218855,0.89468805023027542
site-5-transport_test-0035,site-5,transport_test,1.8558510325387676,4.3883084215481709
site-5-transport_test-0036,site-5,transport_test,-1.5688856248247838,0.35765579652417301
site-5-transport_test-0037,site-5,transport_test,0.53839823540038889,2.6163526886248865
site-5-transport_test-0038,site-5,transport_test,1.8974659200448341,2.1756941897567179
site-5-transport_test-0039,site-5,transport_test,0.64313371881447123,4.4429075636771733
site-5-transport_test-0040,site-5,transport_test,1.3098887162989343,2.6104393464181537
site-5-transport_test-0041,site-5,transport_test,-1.8973228723957947,-0.99861747419992675
site-5-transport_test-0042,site-5,transport_test,0.20176246780123952,3.1940716437668319
site-5-transport_test-0043,site-5,transport_test,-0.98651257464444075,-0.21999337096370986
site-5-transport_test-0044,site-5,transport_test,1.236993296480593,4.0503207704013802
site-5-transport_test-0045,site-5,transport_test,-0.24509517931309954,2.1730838233812984
site-5-transport_test-0046,site-5,transport_test,-0.15432710275090145,1.394092425817814
site-5-transport_test-0047,site-5,transport_test,-1.2349193598839801,1.1334965903214425
site-5-transport_test-0048,site-5,transport_test,-0.93030451502296918,-0.37769559919570306
site-5-transport_test-0049,site-5,transport_test,-1.0883750571029265,0.96806993066166114
site-5-transport_test-0050,site-5,transport_test,0.96277604478643886,4.2081919523251488
site-5-transport_test-0051,site-5,transport_test,0.056724174844863917,3.5244499307502122
site-5-transport_test-0052,site-5,transport_test,-0.36161277764973354,3.4918053998528613
site-5-transport_test-0053,site-5,transport_test,-0.69740234596211348,0.1529969583498807
site-5-transport_test-0054,site-5,transport_test,0.3816915469583031,2.3748270964667553
site-5-transport_test-0055,site-5,transport_test,0.19304569451228026,0.67106776331795093
site-5-transport_test-0056,site-5,transport_test,-1.3374561122054249,0.22286874926873179
site-5-transport_test-0057,site-5,transport_test,1.6876612946871128,3.3023587441918294
site-5-transport_test-0058,site-5,transport_test,-1.9431580174261764,-0.78570371154509744
site-5-transport_test-0059,site-5,transport_test,0.92718262899272386,0.7788862963859271
site-5-transport_test-0060,site-5,transport_test,1.9925610591555478,3.8252455013775779
site-5-transport_test-0061,site-5,transport_test,1.6833623230125152,4.9755551687522761
site-5-transport_test-0062,site-5,transport_test,-0.21955552132802758,1.0239239964318001
site-5-transport_test-0063,site-5,transport_test,0.29989231271355754,3.0909171290860273
site-5-transport_test-0064,site-5,transport_test,-1.5568687688385441,0.76909011006518591
site-5-transport_test-0065,site-5,transport_test,1.085417644107868,1.8649998063014159
site-5-transport_test-0066,site-5,transport_test,-0.22342868319728204,1.0016611072996267
site-5-transport_test-0067,site-5,transport_test,-0.055217573992389024,1.0147210247868372
site-5-transport_test-0068,site-5,transport_test,-1.0492701013436383,1.3125635423875259
site-5-transport_test-0069,site-5,transport_test,-0.14796504574584457,0.69454464284755335
site-5-transport_test-0070,site-5,transport_test,-1.8920002187416287,-1.3061524109993663
site-5-transport_test-0071,site-5,transport_test,-1.1247368185917446,0.1564974490579647
site-5-transport_test-0072,site-5,transport_test,-1.6242070456584554,-0.42822225115857582
site-5-transport_test-0073,site-5,transport_test,1.932388647322933,4.1676400157183595
site-5-transport_test-0074,site-5,transport_test,1.9638363112761068,0.27757925222604429
site-5-transport_test-0075,site-5,transport_test,1.2809872183835069,3.1371964815838256
site-5-transport_test-0076,site-5,transport_test,0.74169637453723603,2.9681755536851386
site-5-transport_test-0077,site-5,transport_test,-0.63893628918848222,1.4794152570215702
site-5-transport_test-0078,site-5,transport_test,-0.1678054411486789,1.377369344379614
site-5-transport_test-0079,site-5,transport_test,1.6791860119021846,1.6170658159146567
site-5-transport_test-0080,site-5,transport_test,1.3817495524733872,5.1917560329523376
site-5-transport_test-0081,site-5,transport_test,-0.54591945275999398,0.90211291877805033
site-5-transport_test-0082,site-5,transport_test,-1.253883783137653,0.32542531743142283
site-5-transport_test-0083,site-5,transport_test,-1.7933867355335273,0.96051630106623398
site-5-transport_test-0084,site-5,transport_test,0.75260594028859584,2.592575582623093
site-5-transport_test-0085,site-5,transport_test,1.893974545430984,2.5457023017713665
site-5-transport_test-0086,site-5,transport_test,0.15828330535963131,2.0696327686223803
site-5-transport_test-0087,site-5,transport_test,-0.037365975543626639,0.86767994392880032
site-5-transport_test-0088,site-5,transport_test,1.5832654873132599,3.649105810978007
site-5-transport_test-0089,site-5,transport_test,0.91911968510920827,3.7547877154202656
site-5-transport_test-0090,site-5,transport_test,1.0593082440740953,2.9411100190255537
site-5-transport_test-0091,site-5,transport_test,-1.2355753804196152,-0.64690646859254664
site-5-transport_test-0092,site-5,transport_test,-1.2561932131259081,-0.042661283688186002
site-5-transport_test-0093,site-5,transport_test,1.9439987119690554,2.7757081439228699
site-5-transport_test-0094,site-5,transport_test,-1.4592621104030639,-0.077298510249711239
site-5-transport_test-0095,site-5,transport_test,1.4835584221758387,1.6049480295309488
site-5-transport_test-0096,site-5,transport_test,-1.7764593194766238,1.1021923226683481
site-5-transport_test-0097,site-5,transport_test,1.6496091475410526,3.8401479657968181
site-5-transport_test-0098,site-5,transport_test,-0.8365238229553067,1.283032602796558
site-5-transport_test-0099,site-5,transport_test,-0.21765362749027339,2.7721131423042511
